EXPIREDATE,ISSUEDATE,WARNINGTYPE,POLYGON,MEAN
2002-02-20 03:15:00.0,2002-02-20 02:47:00.0,severe-thunderstorm,"[[[-91.1160609494648, 32.225755012482], [-91.1573751424246, 32.2060145228895], [-91.1669578883395, 32.1721410581455], [-91.1566502997803, 32.1449354980044], [-91.1088203873902, 32.1351435271569], [-91.0831163105895, 32.148731083052], [-91.0541543655413, 32.1345446969889], [-91.045418520229, 32.1588244987585], [-91.0545816942883, 32.1846835164502], [-91.0245210933432, 32.1700508264511], [-91.0039364614505, 32.1694138145198], [-91.0113905060031, 32.1342128745109], [-91.0411916486593, 32.1078235881288], [-91.0739225856783, 32.0941482900527], [-91.0651179868997, 32.0587070505858], [-91.0359729329947, 32.061388728673], [-91.0003580398037, 32.093782166835], [-90.9605319095049, 32.1047948313594], [-90.950529559753, 32.0903337504345], [-90.9132593052892, 32.0930840357716], [-90.9148158054144, 32.1199653951468], [-90.9036919909177, 32.1333240569717], [-90.8856710160825, 32.1239745081049], [-90.8782398814598, 32.1322712233503], [-90.8618592556347, 32.1238066561579], [-90.838841020563, 32.1386720825875], [-90.8519790985879, 32.1476325445805], [-90.8381315555789, 32.161017919422], [-90.8223842025802, 32.158012025107], [-90.8178903733023, 32.1480368837653], [-90.7709764595403, 32.1590572168004], [-90.7608521234972, 32.169200204136], [-90.7777820782461, 32.1781263373751], [-90.7789952075276, 32.1863200698446], [-90.7462340951354, 32.2035505528244], [-90.7249630282285, 32.2293065638874], [-90.7069192392922, 32.2541165501945], [-90.7157923532641, 32.267692633862], [-90.713854392653, 32.2827525423905], [-90.6936283621164, 32.3080354417908], [-90.6981067376711, 32.3531045937238], [-90.6830078279707, 32.3596427367702], [-90.6324468101572, 32.352867955153], [-90.6265415169267, 32.357483578587], [-90.6333622452673, 32.3792876990831], [-90.5882178470547, 32.4521803957171], [-90.6005699720741, 32.4812207704012], [-90.5807863884434, 32.5051000593251], [-90.5548686487448, 32.5185541762621], [-90.552442242363, 32.5404423491801], [-90.589422678959, 32.5400951139628], [-90.5901320969509, 32.5523895404417], [-90.6515881149841, 32.5517789915829], [-90.6516410134471, 32.5927780917672], [-90.6804882987275, 32.5929381425935], [-90.6819909488404, 32.6207082296], [-90.7075956457477, 32.6218028309038], [-90.6882774147214, 32.6406851006548], [-90.7068628783722, 32.6454989367032], [-90.7164528829968, 32.6672571461395], [-90.8684873626213, 32.6696291637446], [-90.867503080193, 32.6760147485033], [-90.9040259214409, 32.6769377768648], [-90.9044456122442, 32.6696443241868], [-90.9633078767301, 32.671177620882], [-90.9642913411646, 32.8428567638972], [-90.9580731535407, 32.8606976549481], [-90.9417381404701, 32.8636387809885], [-90.945148557115, 32.8708788716264], [-90.9349324779216, 32.8796601237032], [-90.942310270416, 32.895048174971], [-90.912127360529, 32.9486968679279], [-90.9139277883872, 33.018782576557], [-91.1607840947755, 33.0218332391698], [-91.1622413295772, 33.0131626211682], [-91.1619742599701, 33.0004180010727], [-91.2092701257606, 32.935978073614], [-91.1984207869413, 32.9142883501159], [-91.1698097693143, 32.9051486450656], [-91.1372847877828, 32.9179123119183], [-91.1300442984655, 32.9375917893587], [-91.1324628926305, 32.9753485871396], [-91.1119239712728, 32.9874752104853], [-91.0927812664224, 32.9877460881529], [-91.075698595519, 32.9538382302101], [-91.0796355518755, 32.8772908363965], [-91.1422592525615, 32.8413420630697], [-91.1564502239537, 32.7628111152121], [-91.1365751786759, 32.751256737741], [-91.0978169539142, 32.7495287526143], [-91.0591351228787, 32.7236507270734], [-91.1396654000576, 32.663308001886], [-91.1463718367631, 32.6449866188679], [-91.1111005222843, 32.5976630747531], [-91.0639193056015, 32.6065243385273], [-91.0477369807394, 32.6144891676735], [-91.027571941098, 32.6416374743549], [-91.0079868510271, 32.6428085554835], [-90.9962373961764, 32.6261121948604], [-90.9987628339888, 32.6156030444933], [-91.0324322175751, 32.5828091644492], [-91.0589754670571, 32.5765265579993], [-91.0733724921787, 32.5617489074888], [-91.0631947408495, 32.5422984158072], [-90.9951774336628, 32.511781889744], [-90.9921562021718, 32.4954212340256], [-91.0197904195744, 32.4909543534273], [-91.0373078509381, 32.4970957768502], [-91.0888910499039, 32.5487755489391], [-91.1188523792708, 32.524205893418], [-91.1177919517207, 32.4987093128914], [-91.0586173128584, 32.4471403993983], [-91.027015703315, 32.4425591367523], [-90.987555664684, 32.4531064313693], [-90.9655902707379, 32.4401789961165], [-90.9700917310243, 32.41916079336], [-91.0093152122207, 32.3972270178482], [-90.9989695795512, 32.3663787517009], [-90.9846718656927, 32.3565410587047], [-90.9150295865817, 32.3460435683761], [-90.8852590969197, 32.3814999498488], [-90.8754551600106, 32.3797948696303], [-90.9164792854551, 32.3054643188479], [-90.9293503055389, 32.2975529103154], [-90.9717628039961, 32.3038468581634], [-90.9808724634335, 32.2978007782368], [-90.9839242898836, 32.2872802390738], [-90.9711219862771, 32.2692145344565], [-90.9773247619376, 32.2235541462358], [-91.0417564572334, 32.249588584805], [-91.06256993823, 32.2328921503996], [-91.0880222320098, 32.2325373651522], [-91.1006796950342, 32.2150360650047], [-91.1160609494648, 32.225755012482]]]","[[-90.94202873408409, 32.466366414244035]]"
2002-02-20 03:30:00.0,2002-02-20 03:08:00.0,severe-thunderstorm,"[[[-90.92, 32.68], [-90.73, 32.67], [-90.72, 32.68], [-90.68, 32.71], [-90.73, 32.73], [-90.7, 32.76], [-90.71, 32.81], [-90.76, 32.83], [-90.65, 32.93], [-90.49, 32.93], [-90.49, 33.24], [-90.67, 33.21], [-90.68, 33.1], [-90.91, 33.1], [-90.92, 32.68]]]","[[-90.71733333333334, 32.87066666666667]]"
2002-02-20 03:45:00.0,2002-02-20 03:12:00.0,severe-thunderstorm,"[[[-90.5548686487448, 32.5185541762621], [-90.5807863884434, 32.5051000593251], [-90.6005699720741, 32.4812207704012], [-90.5882178470547, 32.4521803957171], [-90.6333622452673, 32.3792876990831], [-90.6265415169267, 32.357483578587], [-90.6324468101572, 32.352867955153], [-90.6830078279707, 32.3596427367702], [-90.6981067376711, 32.3531045937238], [-90.6936283621164, 32.3080354417908], [-90.713854392653, 32.2827525423905], [-90.7157923532641, 32.267692633862], [-90.7069192392922, 32.2541165501945], [-90.7249630282285, 32.2293065638874], [-90.7195832943411, 32.0543123222281], [-90.2298393118191, 32.0562674880401], [-90.2259333828942, 32.1023399990667], [-90.2390182354977, 32.1141079867673], [-90.2377520833056, 32.1528641312799], [-90.2448247568412, 32.1569190328387], [-90.2358525752063, 32.1811339921431], [-90.2039761774137, 32.189545138031], [-90.1781272204128, 32.2061118616438], [-90.1965072726186, 32.2638799536139], [-90.1846813503489, 32.2758005762311], [-90.1799967208322, 32.2981617583485], [-90.1556506421764, 32.3046847139925], [-90.1449844212746, 32.3270764046035], [-90.1110097885485, 32.3527829617239], [-90.0863203980292, 32.3898226844664], [-90.0673837528124, 32.3985771663724], [-90.0690698910539, 32.406313170632], [-90.0540243463055, 32.4291702173527], [-90.0541235330597, 32.443291853937], [-90.03300485305, 32.4534157645631], [-89.9833057228199, 32.4987407157197], [-89.9203538444087, 32.5190343022999], [-89.8851968879859, 32.556970445069], [-89.8585619766824, 32.5616127561362], [-89.8364059591339, 32.5962988520011], [-89.8118843506647, 32.5881698822002], [-89.7836014904042, 32.5927969177149], [-89.7575160230909, 32.6019671387641], [-89.7564633019231, 32.6142692051606], [-89.7428597138289, 32.6152076087334], [-89.7407312736419, 32.6325220679153], [-89.7271429800277, 32.6398385293436], [-89.7294880798363, 32.8861867335121], [-89.9643632210387, 32.8854699951289], [-90.2833605364788, 32.9961735044857], [-90.3460440723983, 33.0266787720226], [-90.3689555430045, 33.0205905729286], [-90.4444494473946, 33.0190797424788], [-90.4433211265057, 32.9248553114973], [-90.6493339139986, 32.9229655049107], [-90.7523482994255, 32.8362773924432], [-90.7510207894717, 32.8212668902215], [-90.6974310542354, 32.8145576315897], [-90.7030007258196, 32.7862645980135], [-90.686322712344, 32.7654942666713], [-90.7035425813113, 32.7498312498674], [-90.7238370308207, 32.7573533842498], [-90.7300171917958, 32.7340614802205], [-90.7205491620111, 32.7209585676439], [-90.6624659580197, 32.7006161335121], [-90.6541651583219, 32.6915909319741], [-90.6578122111241, 32.6801700457063], [-90.6745743750163, 32.6717968846608], [-90.6999346309649, 32.6915713710371], [-90.7164528829968, 32.6672571461395], [-90.7068628783722, 32.6454989367032], [-90.6882774147214, 32.6406851006548], [-90.7075956457477, 32.6218028309038], [-90.6819909488404, 32.6207082296], [-90.6804882987275, 32.5929381425935], [-90.6516410134471, 32.5927780917672], [-90.6515881149841, 32.5517789915829], [-90.5901320969509, 32.5523895404417], [-90.589422678959, 32.5400951139628], [-90.552442242363, 32.5404423491801], [-90.5548686487448, 32.5185541762621]]]","[[-90.37810930356187, 32.529186332230246]]"
2002-02-20 04:15:00.0,2002-02-20 03:43:00.0,severe-thunderstorm,"[[[-90.2, 32.8], [-90.12, 32.64], [-89.76, 32.68], [-89.75, 32.85], [-90.02, 32.89], [-90.2, 32.8]]]","[[-90.00833333333333, 32.77666666666667]]"
2002-02-20 14:30:00.0,2002-02-20 14:15:00.0,tornado,"[[[-81.6591143172939, 28.3436666644455], [-81.6597935572358, 28.2604217304393], [-81.5643100352391, 28.2583220549347], [-81.5180450403176, 28.1875789485424], [-81.5161227348364, 28.1405604505033], [-81.4522864110501, 28.1376936878833], [-81.4503793590684, 28.0805397968171], [-81.3456867161014, 28.0811060641263], [-81.3486470821509, 28.0522163113016], [-81.3791959532675, 28.0174922154586], [-81.4126285630587, 28.0399620952175], [-81.4285361744558, 28.0414936845187], [-81.4361885492073, 28.053757584449], [-81.4584439620519, 28.0518427101612], [-81.4608091615147, 28.0454876212131], [-81.4367151073002, 28.0321384378998], [-81.4169699647882, 28.0032944234665], [-81.3862610007433, 27.9993462583151], [-81.3086075097907, 27.8922251086954], [-81.2972700255458, 27.8613746686747], [-81.270894641457, 27.8437397640496], [-81.2405442230746, 27.8439075680144], [-81.2133219585606, 27.8229981070819], [-81.1936987842897, 27.7839598321758], [-81.1750292743659, 27.7670709082668], [-81.1685594682567, 27.7327054042695], [-81.1532622207546, 27.7205560729523], [-81.1490126245368, 27.6830492469292], [-81.1334941400968, 27.6653554536264], [-81.1371868877968, 27.6433815404125], [-81.1544984676501, 27.5754036480229], [-81.1931421563252, 27.5613102385785], [-81.2087522448599, 27.5361242571786], [-81.2012372060573, 27.4920125839855], [-81.1669805901848, 27.4707793413324], [-81.1471132928849, 27.4487467266427], [-81.1410936372435, 27.4162105709664], [-81.1251478976277, 27.4077080685393], [-81.1191968727375, 27.3940825247131], [-81.0629900079007, 27.3829654012862], [-81.0363934266569, 27.3633873008557], [-81.0417722901428, 27.3387012734728], [-81.0276347738209, 27.3058025539035], [-80.9956364366002, 27.2924401813951], [-80.990455990693, 27.2548379739032], [-80.9499277314795, 27.2101656594727], [-80.9075683235013, 27.1907819814596], [-80.862454662984, 27.1472482776991], [-80.8868620253143, 26.9585248460875], [-80.1415274225106, 26.958584778021], [-80.1389485822204, 26.9755501270872], [-80.1146101161258, 26.973837535418], [-80.0903632019365, 26.9740436760055], [-80.1479671747375, 27.1090693324142], [-80.2212733035668, 27.2028422831826], [-80.290420512647, 27.2128533886563], [-80.3267908949388, 27.2482620290407], [-80.289634846945, 27.2413386496822], [-80.2239895370652, 27.215066036106], [-80.1900908019334, 27.1856845506766], [-80.2396382000622, 27.2646476309897], [-80.3573778811568, 27.5556622412549], [-80.4013770985618, 27.7035855422849], [-80.4818532136496, 27.8457216392462], [-80.5093579467615, 27.8257087100619], [-80.4922445876853, 27.8701785816315], [-80.7471898616394, 28.3989923702075], [-80.8507049706525, 28.7856998655849], [-80.8321039389462, 28.7861861164729], [-80.76241522498, 28.73633464414], [-80.7856624086309, 28.7851940403771], [-81.0970545706768, 29.3517993174429], [-81.1098802954354, 29.4302392603555], [-81.1506531348279, 29.4182135842441], [-81.14610510895, 29.2647363350886], [-81.4128531573292, 29.2636647030513], [-81.4156545537809, 29.3986924380559], [-81.4341107475802, 29.3961727154098], [-81.4381238930475, 29.3889821330378], [-81.4443419958122, 29.3795790548771], [-81.6771843610696, 29.3260958496484], [-81.6726750857525, 29.310333896749], [-81.6435675755529, 29.2836032730894], [-81.6391400585368, 29.0516256073478], [-81.6584278501172, 29.0518543980417], [-81.6543988924418, 28.9580294995893], [-81.9508253023158, 28.9571784465769], [-81.9533844536547, 28.3428026345854], [-81.857763879802, 28.3418860011215], [-81.8570313746534, 28.3588778591796], [-81.7913413459222, 28.3589184607067], [-81.7874808898787, 28.3408451899175], [-81.6591143172939, 28.3436666644455]], [[-80.7258997483759, 28.7843659964936], [-80.6411976731118, 28.6573460126368], [-80.7540684017207, 28.7368838886358], [-80.7349947909981, 28.7066171587924], [-80.7859302565314, 28.6877162616962], [-80.7804452685255, 28.6189606122974], [-80.6918815595558, 28.5883502247698], [-80.6600431301066, 28.6186511090254], [-80.5991290711823, 28.6039228263252], [-80.5774466899765, 28.5486534377114], [-80.6216302365325, 28.4126591437007], [-80.5876558561293, 28.4092601916422], [-80.5259480649338, 28.4634626289081], [-80.579689196541, 28.5901540601732], [-80.7258997483759, 28.7843659964936]], [[-80.6886238246559, 28.5817643631259], [-80.7210434793205, 28.3854010160234], [-80.605571665409, 28.14494461734], [-80.6671105695874, 28.301841271446], [-80.6627305489283, 28.4274102077487], [-80.6091928366698, 28.5735665270911], [-80.6537947563473, 28.6008904599418], [-80.6886238246559, 28.5817643631259]], [[-80.7358334213803, 28.7888443728242], [-80.8624380297225, 28.9916256739697], [-80.8990978307606, 29.0615113380843], [-80.9162872259714, 29.0718222697753], [-80.891079384763, 29.0133938389067], [-80.8171798101218, 28.895390595308], [-80.7633303416414, 28.8220678253514], [-80.7358334213803, 28.7888443728242]]]","[[-81.1191024522006, 28.010831386187533], [-80.66612397950648, 28.61409130328678], [-80.66208643819677, 28.449697853230347], [-80.82763493321767, 28.929187535880477]]"
2002-02-20 16:15:00.0,2002-02-20 14:25:00.0,special-marine,"[[[-87.14, 30.4], [-87.1, 30.22], [-86.27, 30.3], [-86.32, 30.56], [-87.14, 30.4]]]","[[-86.794, 30.375999999999998]]"
2002-02-20 16:30:00.0,2002-02-20 16:18:00.0,severe-thunderstorm,"[[[-87.14, 38.44], [-86.98, 38.31], [-86.69, 38.52], [-86.82, 38.71], [-87.14, 38.44]]]","[[-86.954, 38.484]]"
2002-02-20 17:00:00.0,2002-02-20 16:28:00.0,severe-thunderstorm,"[[[-86.7705352136402, 36.6521007800576], [-86.757855232648, 36.7374193452505], [-86.7328837902543, 36.7912789403399], [-86.6871903310775, 36.8600807028009], [-86.6476541353868, 36.8859136824959], [-86.6226980478257, 36.8912197934618], [-86.682733271888, 37.0092094099627], [-86.847636268975, 37.0573942913234], [-86.9375953679959, 37.0752091814856], [-87.060704527386, 37.0686858190881], [-87.0681840098596, 36.6508112445931], [-86.7705352136402, 36.6521007800576]]]","[[-86.79885045088143, 36.86095199757643]]"
2002-02-20 17:45:00.0,2002-02-20 17:02:00.0,severe-thunderstorm,"[[[-86.6226980478257, 36.8912197934618], [-86.5932030652763, 36.8356200218605], [-86.4107128474429, 36.8111182398897], [-86.4123458642642, 36.7853001730427], [-86.2768285524865, 36.8752068434987], [-86.271853889773, 36.8973055091392], [-86.2396418196431, 36.8964400490389], [-86.2332251979187, 36.9116914191045], [-86.2178897148487, 36.9067365329054], [-86.2069334089318, 36.9332070366748], [-86.1975109003996, 36.9247844252758], [-86.1736225589084, 36.9309305240542], [-86.1187016846711, 37.062787406092], [-86.1986889389977, 37.0808755345463], [-86.2304951340728, 37.1057816105174], [-86.2833767947886, 37.0845175904142], [-86.40006007783, 37.1655886850047], [-86.4168229943864, 37.1515006281158], [-86.4424581572901, 37.1603164771738], [-86.459678693014, 37.1489559793372], [-86.5038680773696, 37.1849826268985], [-86.5217823931798, 37.1849711635066], [-86.5297175689725, 37.1742821354559], [-86.5613803071153, 37.1773224894115], [-86.5707872545415, 37.1879809713788], [-86.6287189707479, 37.1843797601321], [-86.6185421252262, 37.148761231016], [-86.682733271888, 37.0092094099627], [-86.6226980478257, 36.8912197934618]]]","[[-86.40161987447021, 37.02424117449556]]"
2002-02-21 06:05:00.0,2002-02-20 17:34:00.0,severe-thunderstorm,"[[[-86.1187016846711, 37.062787406092], [-86.0837891312617, 37.0563602231205], [-86.0620256558931, 37.1655304394257], [-86.056843450655, 37.2152859441431], [-86.1659954396298, 37.3344667696567], [-86.4753076714514, 37.3189884984098], [-86.422589148756, 37.1938332305983], [-86.405544844676, 37.1865928429904], [-86.40006007783, 37.1655886850047], [-86.2833767947886, 37.0845175904142], [-86.2304951340728, 37.1057816105174], [-86.1986889389977, 37.0808755345463], [-86.1187016846711, 37.062787406092]]]","[[-86.2324707428734, 37.156415090847005]]"
2002-02-21 06:35:00.0,2002-02-20 17:54:00.0,severe-thunderstorm,"[[[-85.7510308661762, 37.1671882353263], [-85.6914289226967, 37.1798466175692], [-85.6816929124144, 37.2684668776115], [-85.7052672743999, 37.2941626403386], [-85.7055639671269, 37.3223002607342], [-85.6940651649883, 37.3659488464435], [-85.6619982690144, 37.3921604617334], [-85.6693981128412, 37.4173491506677], [-85.8905067234258, 37.4377287813826], [-86.056250851579, 37.4468482590091], [-86.0418008676916, 37.4271601271847], [-86.0445021657183, 37.4063693498928], [-86.0352936220777, 37.3924987547867], [-86.0421527812954, 37.3822597266662], [-86.0654915316001, 37.3788414557954], [-86.0781724113668, 37.3424518347173], [-86.1120399346078, 37.3239001448826], [-86.1352791664888, 37.3349781845036], [-86.1659954396298, 37.3344667696567], [-86.056843450655, 37.2152859441431], [-86.0620256558931, 37.1655304394257], [-85.9074673844241, 37.1469783394167], [-85.7510308661762, 37.1671882353263]]]","[[-85.91327384096903, 37.317822149444076]]"
2002-02-20 18:30:00.0,2002-02-20 18:04:00.0,severe-thunderstorm,"[[[-85.9, 38.19], [-85.87, 38.05], [-85.44, 38.22], [-85.6, 38.36], [-85.69, 38.29], [-85.82, 38.28], [-85.9, 38.19]]]","[[-85.74571428571429, 38.22571428571428]]"
2002-02-20 18:45:00.0,2002-02-20 18:12:00.0,severe-thunderstorm,"[[[-84.6156048592027, 38.7996259963668], [-84.604939149857, 38.8967766141271], [-84.6226484760206, 39.0749345727981], [-84.6674874871449, 39.0896244882795], [-84.7428755878621, 39.1420637748434], [-84.7899269988898, 39.1070335912353], [-84.81148058301, 39.1025855115064], [-84.8278613547987, 39.1036877674048], [-84.8867079668198, 39.0650450015205], [-84.8899961256038, 39.0506485732317], [-84.8762931465368, 39.0328954474865], [-84.8442256667783, 39.0058310025456], [-84.8344443965779, 38.98277550246], [-84.846315847352, 38.9546310780086], [-84.8758801493223, 38.9276041700824], [-84.8752543860379, 38.9094313024092], [-84.8597435114244, 38.9020425223312], [-84.8032240050715, 38.8971908595052], [-84.7886668678083, 38.8843852980114], [-84.7874461259782, 38.8666434823042], [-84.7766656359306, 38.8503474994712], [-84.762741816817, 38.846185872235], [-84.763245368519, 38.8384879507321], [-84.6777480978268, 38.780731568249], [-84.6657772153571, 38.7829861333282], [-84.6442235884741, 38.8048364751617], [-84.6156048592027, 38.7996259963668]]]","[[-84.7687788620083, 38.94439474266674]]"
2002-02-20 19:15:00.0,2002-02-20 18:24:00.0,severe-thunderstorm,"[[[-84.5396289759524, 38.7866151414696], [-84.4140999180221, 38.8064788407214], [-84.2352944474892, 38.8745556222277], [-84.2615250982177, 38.9174773125027], [-84.2901361030169, 38.9445378637403], [-84.3133151278336, 39.014074138235], [-84.3457790116403, 39.0378123176184], [-84.3913122739829, 39.0357444360707], [-84.4197401104714, 39.0473368904498], [-84.425683749535, 39.0847240819073], [-84.444918075979, 39.1118269376755], [-84.4920536098813, 39.1073635038858], [-84.5153007968991, 39.0941952341113], [-84.5930686595367, 39.070265611257], [-84.6226484760206, 39.0749345727981], [-84.604939149857, 38.8967766141271], [-84.6156048592027, 38.7996259963668], [-84.6009711852048, 38.7886057327146], [-84.5396289759524, 38.7866151414696]]]","[[-84.45608676866817, 38.962082420492024]]"
2002-02-20 19:00:00.0,2002-02-20 18:30:00.0,severe-thunderstorm,"[[[-85.61, 38.31], [-85.43, 38.16], [-85.3, 38.36], [-85.41, 38.53], [-85.61, 38.31]]]","[[-85.47200000000001, 38.334]]"
2002-02-20 19:15:00.0,2002-02-20 18:35:00.0,severe-thunderstorm,"[[[-84.5153007968991, 39.0941952341113], [-84.4920536098813, 39.1073635038858], [-84.444918075979, 39.1118269376755], [-84.425683749535, 39.0847240819073], [-84.4197401104714, 39.0473368904498], [-84.3913122739829, 39.0357444360707], [-84.3457790116403, 39.0378123176184], [-84.3133151278336, 39.014074138235], [-84.291616988177, 39.1698407739371], [-84.2692012875072, 39.1974206382285], [-84.2795241511978, 39.205946274196], [-84.3106986881213, 39.2019674627169], [-84.3162912093477, 39.2107525230466], [-84.2581919346494, 39.2643638432303], [-84.2714828820863, 39.2918143941985], [-84.3487326954266, 39.2894030981254], [-84.6417856600248, 39.3115566754851], [-84.6660170822394, 39.3033472960599], [-84.8120705333745, 39.3030292262759], [-84.81148058301, 39.1025855115064], [-84.7899269988898, 39.1070335912353], [-84.7428755878621, 39.1420637748434], [-84.6674874871449, 39.0896244882795], [-84.6226484760206, 39.0749345727981], [-84.5930686595367, 39.070265611257], [-84.5153007968991, 39.0941952341113]]]","[[-84.48294247914379, 39.15243163574942]]"
2002-02-20 19:15:00.0,2002-02-20 18:41:00.0,severe-thunderstorm,"[[[-84.8807482295854, 38.3564958837432], [-84.8061772188593, 38.3373392452499], [-84.7537927187242, 38.3480320048803], [-84.6306664933063, 38.4326193704781], [-84.5865601162361, 38.4762519015933], [-84.6292473268671, 38.4892936292474], [-84.6596127944352, 38.5109108204137], [-84.6592084038748, 38.5258718559022], [-84.674711613521, 38.5319254900924], [-84.6774506051216, 38.5529059939254], [-84.7812658848514, 38.6150072113745], [-84.7898187043192, 38.7201578425341], [-84.8097925982531, 38.7218246643309], [-84.8784424413189, 38.7008168012919], [-84.9022998723368, 38.6781118229231], [-84.9413628291173, 38.6668544608562], [-84.9571483506837, 38.6501919542155], [-85.0160483008845, 38.6323809037855], [-85.0799766681287, 38.5992961443902], [-85.0683799588111, 38.5766486935857], [-85.0423708218725, 38.577980139421], [-85.0090222208039, 38.5645184371805], [-85.0228699952813, 38.5500494278766], [-85.0331702199397, 38.5163927920969], [-85.0204976139559, 38.5118496054942], [-84.9901701587233, 38.5166447815725], [-84.9974413264843, 38.4942222659525], [-84.9653974115813, 38.4603791451545], [-84.9684722901905, 38.4296370239432], [-84.9562955513037, 38.4269210986194], [-84.9341163156907, 38.4524182585691], [-84.9226949165211, 38.4470015707947], [-84.930553424033, 38.4341347582464], [-84.893267926403, 38.4191320862774], [-84.9068792674657, 38.3801655130489], [-84.8783601219505, 38.3663910605784], [-84.8807482295854, 38.3564958837432]]]","[[-84.87932537678437, 38.51425055522659]]"
